id,tweet,subtask_a
26320,#FamilyProtection: Gun Control Supporters Are Once Again Rebranding Their Efforts [we're on Facebook @ LivingTrust - FREE California #CCW class - PLUS virtually unlimited Free Training at Front Sight (world's largest shooting school)] URL,NOT
42090,"@USER Just wondering whether we should have another election if the wrong"" party get in because 36.9% of the electorate voted for the #Conservatives? Or when 35.2% voted Labour in 2005 (and won)?""",NOT
73324,@USER @USER She is great. Hi Fiona!,NOT
73705,"@USER All I'm hearing is We don't care that people in this country are being unjustly treated, I'm going to make up an excuse as to why kneeling is offensive so I continue to ignore the problems  we face as a Nation.""""",NOT
97114,@USER @USER I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized.,NOT
49280,@USER @USER @USER Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit.,OFF
68826,@USER Her family consist of : -Cheating husband who never loved her -two bonus boys who made it clear she is not their mom and never will be - in laws who show more affection to stray cats than Wewe. - paid employees who laugh at her while cashing her checks. URL,OFF
98282,"@USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS.""""",OFF
22866,"..understand that black lives matter, fight global warming, demand gun control, safeguard Roe v. Wade, and, of course, marshal their forces to throw the bum out."" Save our SS from being used as welfare for billionaires. Have medicare that covers everything. No worries or fears.""",OFF
72606,@USER His policies were the worst,OFF
95255,@USER @USER Maybe @USER will tweet a bible verse. After all...he is a ferengi. URL,NOT
87988,@USER @USER @USER I don’t like this. You guys aren’t gettting what she is trying to pass across. She said she went to the CU in Enugu and left in 2014. 🙄,NOT
55697,@USER better leave #HIAC with #SDLIVE Women's Title tonight! She is the best woman on the whole roster bar none!,NOT
34694,@USER @USER We all know that the left is going to believe all those lies demo liberals rats are there to destroy President Trump 👎Nov is going to be red 👍🇺🇸,OFF
40367,@USER A nothing burger..,NOT
62766,@USER @USER @USER @USER He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani 😂😉.Honey see the forefathers history.,OFF
47639,Adulting is knowing who fucked cut off in your future plans.....,OFF
60518,@USER please don’t make the same mistake with #Kavanaugh! He is a perjurer who is also a Trump lackey. #VoteNoOnKavanaugh URL,OFF
58929,@USER she is so beautiful! ❤️,NOT
52765,@USER you are so sweet! thank you for spreading love into her tml 💖,NOT
92849,@USER She sounds amazing and it's a bloody disgrace that she is mostly forgotten.,NOT
91134,@USER Says the man with 18% favorability and won't win so he is retiring!🤣,NOT
87623,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Semper fi Marines and Follow ALL MAGA,NOT
79047,@USER @USER @USER She is the “comedian” that lectures the audience for an hour how white men are the scum of the earth.,OFF
93132,"@USER You are too pure to become like this, Atsushi-kun.""  He whispered as if he could hear what the child was thinking about. That wasn't so hard.  ""I love you, I have adopted you, I have saved you. You showed me a beautiful light, Atsushi-kun.""""",NOT
97374,@USER And My Nephew Is Over There! Trump has it right. Get the F outta there!,NOT
20856,This is how he #MAGA...?!? Please explain... URL,NOT
89799,Impeach Trump and #MAGA,OFF
84256,@USER @USER is Zoe getting married? I refuse to believe this. she is still a BABY. A BABY. LOL.,NOT
99481,"Salesforce Billionaire Marc Benioff Buys Time for $190 Million""  URL #TCOT #MAGA #RedNationRising""",NOT
15236,#illegalaliens don't get #Constitutional rights URL #tcot #AmericaFirst #SanctuaryCities #Conservatives #law #Lawyers #thewall #Trumpwall #Wall,NOT
22104,@USER @USER The sort of thing #Antifa and the socialists of @USER would cheer.,NOT
21782,@USER my name is Whitney NOT WHITEY,NOT
55292,@USER @USER @USER Stop giving me quotes start giving me facts that prove gun control will work,NOT
78912,@USER @USER I guess it’s time to get divorced just so we can keep more income. How silly is that. Liberals have no clue. Make it so all Canadians can benefit not just divorced couples. #whatareyouthinking?,NOT
85780,@USER Freedom of speech is only if you agree with the Left,NOT
88599,@USER Me estoy fucking alterando,OFF
47824,"Rahm Emanuel’s failure is an ill omen for all Democrats""  URL #TCOT #MAGA #RedNationRising""",OFF
31336,@USER Congratz @USER you are going to make a GREAT mom!,NOT
20090,"@USER More and more Conservatives are turning their back on @USER because of his abuse of power."" #onpoli #pcpo #ondp #topoli #Toronto #TOcouncil""",NOT
29916,@USER I wasn't given the option to stay home and stack money but I always tell people if the opportunity is given take it 🤷🏾‍♀️   Shit hell out here,OFF
61744,@USER @USER @USER And people still think this administration is the greatest since sliced bread. Ridiculous.,OFF
26279,@USER @USER @USER Sorry fella but Connelly thought he was Hollywood #CraigKardashian,NOT
91633,@USER And Trump has to go....🤔🤯  I’ve got one word #AntiFA 🤷🏻‍♀️,NOT
78819,@USER CNN is evil.  A true enemy of the people.  I can’t believe there are people who still take them seriously.,OFF
41898,@USER A vulgar attempt to reduce sisterhood to genitalia.....,OFF
54270,@USER Gotta admit...she’s stacked.,NOT
50164,@USER Gillibrand must have been a very sexually active woman to be pushing young women to have abortions.,OFF
79524,@USER Same with the gun control debate. No it won’t keep guns away from every criminal but it can make things better. It won’t prevent every mass shooting but it may prevent those crazy people from buying a gun in the first place.,NOT
27535,@USER @USER I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep,OFF
55255,@USER Don't you have to have some proof?🤔,NOT
47995,@USER 🤷🏼‍♀️ that would be silly.,OFF
94301,@USER Google stock wayyy up. Whats so bad with your Trump world #Google?,NOT
50091,@USER @USER so and accusation by a libtarded Trump hating liberal activist against a Trump appointee doesnt make u wonder if the accusation was politically motivated in the SLIGHTEST?  No? This is why conservatives think u are all stupid. Because u are.,NOT
69403,"@USER Does she expect a mob in pussy hats shouting We believe her"" in unison, based on a general distrust of conservatives?""",NOT
37234,@USER @USER @USER maybe he is for brutally beating a woman. apparently spending a couple hundred dollars makes up for beatin the piss out of someone,OFF
94645,@USER @USER Everybody Talks About the Weather . . . We Don't: We confront them when we make sure that what doesn't suit us never happens again. Don’t blather that it is too violence. The action #AntiFa is not crocheting doilies!,NOT
95305,@USER @USER Apparently conservatives are now automatically guilty of any crime or assault that shows up from no where at the last possible minute. We are no longer presumed innocent until proven otherwise.,NOT
93220,@USER Oh well. You are a better man.,NOT
52000,@USER @USER @USER He is such a stroke🙄,NOT
24621,@USER you are some basic white girl who clearly didn’t know any of them personally and it’s awful what has happened to Mac so why don’t you pay respect to that instead of being disgusting and blaming another innocent human in something that has nothing to do with them.,OFF
43057,"@USER @USER The racist excuse every time telling it like it is"" ""against being PC"" URL",NOT
19013,@USER I believe he is winded! Some nights you just don't have it I guess,NOT
24962,@USER @USER @USER My opinion isn’t false just as is you’re isn’t . You can’t downplay my feelings because it doesn’t fit into your narrative. What rights are we taking away??? Better gun control??? If that hurts your soul oh well. A dead child hurts mine more,OFF
40182,@USER you were right last night about Quad! She acts like she is the only one going through things in life! She has to share with her friends so that y’all can be there for her! #marriedtomedicine,NOT
82629,@USER @USER How do I connect my USB token to an iPhone?,NOT
32096,@USER Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding.,NOT
84265,@USER @USER And you support the right using Antifa tactics in other words the tactics of a domestic terrorist group.,OFF
45879,@USER I see his tweet. But it’s just another garbage tweet from the liberals. Contributed nothing except to add more confirmation that the liberals are out of talking points &amp; aren’t to be believed.,OFF
35552,@USER They really don't care who he is. Only that he will act as a judicial alt right operative on the Supreme Court.,NOT
46615,@USER We support you Dana in anything you do—yes you are a heck of an actress. Thank you for fighting for us. NRA Proud. MAGA. BLESSINGS DANA.,NOT
32664,@USER Oh FFS! This is just sublime. You are getting better and better,NOT
81184,@USER Hey why don’t you look at what Keith Elison of Minnesota get off your bully pulpit and do a investigation into his past abuse or do you just CHEERY PICK ……!!!,OFF
67217,@USER @USER @USER @USER @USER @USER My Dad didn’t die so ANYONE could disrespect the fabric &amp; Country he fought4. OUR Flag&amp;Country are inseparable both defended with human blood &amp;those who disrespect the flag disrespect the country! YOU ARE TO DEFEND THE FLAG &amp; THE COUNTRY you served under &amp; took oath 2defend.,NOT
