id,tweet,subtask_b
11347,@USER @USER @USER @USER Her word against his &amp; one more! She is a left wing nut nobody would touch &amp; is mad cause #Kavenaughs Mom had to evict her parents!,TIN
26310,@USER Y’all need to know that she is human being and knew Mac for so many years and was in a relationship with him. She’s grieving. She doesn’t have post something to prove that. AND IT IS NOT HER FAULT HE DIED LIKE DAMN! Stop blaming this poor girl. His addiction killed him.,TIN
90169,@USER @USER I wouldn't doubt anything the unhinged witch would do.She's a leftest nutty Professor with a mentally ill past.She has no business teaching anyone!I suspect she is a closet ANTIFA member pd by Soros. Psycho was going to do the same thing to Gorsuch.  #LockHerUp in a mental ward!,TIN
42783,@USER Hiding like the caged animal he is.,TIN
74212,@USER @USER Jeff I have a lot of respect for you.    Please vote no to Brett -  not because you don’t like him but because it’s the right thing to do.  He has lied - he is hiding documents -  he thinks trump is above the law.   THIS IS WRONG !!!,TIN
17625,@USER there is no way she is 26 wow drugs maybe who knows,UNT
74509,@USER Build the wall ! Vote Republican! Not perfect by a long shot.   But so much better than the alternative anti-Americans!!!,TIN
59001,@USER Gross,UNT
36654,@USER @USER With Democrat's Sociability Quotient it's no wonder Democrats think about Gun Control all the time!,TIN
18987,@USER Conservatives are so sick of these tactics by liberals. First there was Bork then there was Thomas. Republicans just keep taking it too...Trump won’t take it for long though. URL,TIN
16067,@USER @USER Wish u folks luck w that. I think you’re fucked though.. There will never be enough pro gun folks elected in California to turn the tide on gun control. The masses are convinced guns only equal bad.  They already tell u which &amp; how many guns you can buy.  Now ammo. What’s left?,UNT
24186,@USER @USER @USER @USER @USER @USER I have. He is desperate to see what I'm saying and report me. Shame as he usually says nothing. Another antifa pussy no doubt,TIN
22137,@USER @USER Ikkk he is a fucking prince 6al3 mn al stories bta3in Disney kida ahhooo😹😭😹😭😹💜💜💜,TIN
15353,@USER @USER @USER @USER @USER Odd. Stating opinions comes with an attack (cunt and assumption of a streamer using boobs for attention.) It was verbal diarrhea from a person who ought to know better.,TIN
26105,@USER Wow...not even his supporters can do the math and see that he is not right for this country. Well his supporters cant do math either,TIN
78581,@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRUCEOUT,TIN
89665,@USER and sometimes these edgy bitch boys are not secretly soft (good trope!!) they are just straight up.... abusive..... this is a very thin line to walk and dramione doesn't walk it well,TIN
66188,@USER @USER @USER Way to go David👍 I love it when someone can send the liberals into a tessyfiy in the morning. Keep up the fight. 🇺🇸🇺🇸🇺🇸,TIN
88572,@USER Perhaps FBI etc. Should look into Orrin Hatch closet and investigate what he is hiding Sex Offenders always stick together,TIN
20751,#FarRight #Psychopath @USER #Leader @USER will now use the #invisible #press #created #catkiller as #excuse to bring back #FoxHunting if she's not gone by #Christmas #AnimalCruelty #ToriesOUT #NoConfidence #CrimeSyndicate #GE2018 #CriminalsOutofNumber10,TIN
18318,@USER The mother never moved I think I would have at least moved a arm a leg I mean something she is a idiot. Why wasn’t she watching for car geeezzz and the other idiot in the car he/she is blind,TIN
97413,@USER @USER she is a zombie.,TIN
91976,@USER @USER @USER I think it is a safe bet that Donald is clueless on everything because he is ignorant &amp; lies so much. Ivanka knows everything &amp; will flip on all of them to save her treasonous ass.,TIN
56277,@USER Looks like conservatives made a back room deal with her as they are best known for always playing dirty divisive politics,TIN
49178,@USER Its amazing that these DemoRats are elected to any public office! Their total disregard of the US Constitution and due process is abhorrent. They hung this woman out to dry and the woman refuses to come foward and its the Conservatives fault,TIN
43150,@USER He too is afraid his backstabbing deeds will be discovered and made public undermining the entire farce of the Obama administration,TIN
33366,@USER Medically treat  the addict and the mentally ill gun shooter for the medical cause 1st then no need for a wall or further gun control,TIN
55715,@USER Lol you are so tight 😂,UNT
95923,@USER @USER @USER @USER @USER What does it matter who I vote for..it’s the left who pushes for gun control yet portrays black men in music vids as violent gun “users”..stfu! Lmao sleeping fools,TIN
11854,@USER CNN is trash and everyone that has a brain knows it!,TIN
36350,@USER Please watch the story of Welles Crowther. He is a hero.  You are simply an asshole. Be ashamed,TIN
49813,@USER She is such a witch.  All she needs is a broom,TIN
18029,@USER @USER These conservatives are selfish and self serving. This isn’t the “Trudeau plan”. The Liberals are working with Conservatives like Mulroney and Ambrose to solve this. It’s not a partisan issue.,TIN
68124,#MeTooMovement has become a far left liberal political machine ran by feminist hacks that hate all men and conservatives. #Trump #MAGA #KavanaughConfirmationHearings,TIN
35983,@USER And with right wingers its about white supremacy and neo naziism ? Right?,TIN
86242,@USER Its like saying the brown shirts afe better than nazis because they pretended to be socialists.,TIN
75669,@USER Wtf have I missed here. My account was hacked and just got it back up and running. Somebody care to explain what’s going on here.  Am I right in saying that the guy who has been playing live saying he is Dash Berlin aka Jeff ??? So what’s happened ???,TIN
56917,@USER @USER that’s just cause the director a fucking beast but let’s not act like christian bale ever fuck niggas up or had wavy fighting scenes,TIN
11356,@USER @USER @USER would help them but he is in his own sunken place..   @USER  to the rescue ? URL,TIN
52625,@USER you are a hypocritical hack. URL,TIN
14616,@USER @USER @USER Disclaimer: My views do not necessarily reflect the views of our POTUS &amp; all Conservatives: Ladies Charged by Nature to Guard Vagina. URL,TIN
89474,@USER @USER @USER @USER @USER @USER Liberals are so sensitive that they’ll believe the okay sign is racist 🤣😂🤣 URL,TIN
48143,@USER @USER bitch i know u see the rainbow inna bio😂,TIN
21106,@USER And people still buy their shit. Why?,TIN
43620,@USER If he’d just said “give me a lawyer asshole” they’d have given him Dershowitz.,TIN
93767,Business is business. I love this story. URL,UNT
45589,@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!,TIN
74924,@USER Liberals are claustrophobic? 😬,TIN
90166,@USER @USER @USER It's difficult to talk to liberals like you with a serious mental disorder read the book by Michael Savage Liberalism is a Mental Disorder check it out on Amazon,TIN
37149,@USER Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama,TIN
11881,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.,TIN
15892,"@USER @USER @USER You are hilarious!  You keep defending that woman.  I have watched her for over 20 years and she is a liar and a hypocrite and an obstructionist.  I like my crumbs"".  She needs people like you to support her though.""",TIN
69022,@USER Ur fucken fake. I’m a fucken prize.,TIN
44774,@USER we bout to start stepping out lol I ain’t doing another winter with no boo bro. Shit cold .... literally,UNT
76038,@USER If Kerry clown is actually doing it and admits he is and it's a crime. Throw his ass in jail. He should be arrested...RIGHT ???,TIN
89959,@USER Democrats are sick! Back off &amp; let our president Trump continue to help all Americans!,TIN
82955,@USER What do u expect from vile violent lying disgusting liberals,TIN
27350,@USER @USER @USER What a crap she is?.......total publicity seeker. Since when  tearing apart The Bhagwad Gita is symbol    of changing India and why Bhagwad Gita .........if u have guts show here tearing apart Kuran and Bible too #Intellectualidiot,TIN
20434,@USER @USER @USER @USER @USER you are indeed an ewu so I won't trade words with you. Anumanu.,TIN
22492,@USER You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can’t do for myself 😂😂😂,TIN
79242,@USER But the orange preferred to send the hospital boat away and now she is standing empty. It could have saved many people. Fuck@USER,TIN
78539,@USER @USER Worst takes ever.....a blatantly racist cartoon and your attempt at a defense.,TIN
85257,"@USER @USER @USER @USER Politicians talk about racism, Islamophobia, Homophobia, Rape, Drug abuse etc etc......  Do you not understand how fucking sick it is to ask Jess if she's discussed with her children that complete strangers hate"" Mummy.  I hope for your own sake that you are unwell.""",TIN
76044,After all the shit Dez was talking about Jerry and The cowboys he is a fucking clown ass dude if he go back,TIN
57826,@USER @USER What do you expect from a man that claims He is the Christ Vicariously He's a liar and the leader of liar's serving his father the author of all lies.,TIN
94232,@USER @USER @USER @USER @USER not the point ~although it is  a convenient excuse for conservatives to assume if ones against trump then tbey ate for for clinton which is just asinine. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,TIN
24229,@USER @USER Resign!!! You’re an idiot!!! 🤦‍♂️ URL,TIN
